adview,views,likes,dislikes,comment,category,days,duration
21,126523,254,33,17,7,1948,728
1,81097,58,22,6,4,1070,382
8,2141625,2756,833,1837,4,913,187
8,330,6,0,0,4,683,31
4,204478,573,26,24,4,1652,621
3,1989573,1922,419,137,6,2594,142
1,34388,659,18,104,4,816,414
2,13248,36,1,12,4,1179,31
42,36961,555,10,34,7,910,210
68,2440376,7991,418,238,4,2490,684
1,2974,12,0,1,4,1088,954
27,989786,3019,343,257,7,1636,4478
7,482738,1733,205,91,7,1486,8213
1,269055,277,52,62,7,913,408
1,25810,57,8,0,4,1142,7564
1,815,0,0,0,5,1250,9384
1,253962,2035,171,139,6,673,583
2,144067,383,42,40,5,1502,257
10511,11574,18,1,0,3,991,83
1185,5734,100,6,32,6,689,354
1,559697,743,102,130,8,811,932
3,390513,3905,32,359,5,1020,1094
1,18645,17,8,1,4,1138,7522
12,1556,7,3,0,4,728,214
29,146050,176,21,0,2,1923,448
2,33764,46,5,6,5,2733,664
8,957597,12321,359,1317,2,710,374
2,1722948,17439,392,595,7,1110,323
16,1967089,2598,595,125,4,1696,5436
2,3688675,10003,696,1172,4,1627,162
7,657493,646,283,42,7,1605,3800
13,175954,161,36,12,2,2201,187
6,941014,5131,266,364,4,841,156
1,15607,86,5,10,4,911,413
2,490781,1096,83,66,4,1366,205
1,273567,508,26,52,2,1170,437
1,189404,241,32,95,4,1003,269
2,4861,28,1,14,6,3105,334
1,9329616,9656,5836,370,5,819,668
1,5735,25,0,0,7,1191,380
1,74250,231,6,19,4,3036,222
1,30374,80,9,5,6,909,152
1,3946,15,1,0,4,792,26
2,3091649,1452,427,242,7,2040,271
1,151473,359,41,107,4,916,777
3,118988,309,48,423,4,822,435
837,24323,91,11,1,7,1561,243
1,24448,13,7,6,5,828,147
4,3254484,29204,3270,3436,4,824,96
1,2383,10,0,0,7,2905,634
2,383971,1919,107,1125,5,925,351
1,28012,49,15,4,4,1365,2319
1,115270,499,43,53,7,1647,1528
1,64157,221,36,245,7,2208,310
8,1040483,3140,176,115,4,1170,515
1,525,7,0,3,7,863,250
1,758340,6367,140,1746,4,1055,120
1,13389,268,22,111,4,864,878
1,39668,595,11,47,4,1463,134
53,7457816,5015,2846,790,5,1348,8358
17,696750,1488,121,263,5,1614,752
5,5593,0,0,0,5,1223,80
1,112853,461,14,38,7,2207,216
4,3688129,3767,1358,516,3,2274,253
1,2219649,4457,175,343,7,1443,275
1,1271151,5015,249,527,4,1388,408
2,677845,482,70,37,4,929,303
142,6819,34,4,0,4,890,88
28,192832,903,67,236,4,1169,384
19,985720,1943,200,119,4,2440,551
1,161305,53,42,1,8,2040,68
3,535500,2521,419,2168,4,1054,493
1,183010,414,35,114,1,1263,1120
1,8350,41,1,20,4,1908,117
4,12077,8,1,0,4,2629,204
3,535388,417,153,63,4,1795,2600
385,105994,366,74,16,5,1248,277
1,1310181,8869,97,303,7,2125,268
1,24902,213,79,114,4,1932,88
1,37185,53,25,0,3,1056,253
1,14338,204,2,90,4,1685,697
25,10310997,23876,2269,2355,7,1858,5433
36,19620997,54535,8775,3857,4,1104,264
150,1333912,491,212,59,4,2236,119
19,1366057,16667,826,4679,4,931,953
248,1518330,26781,358,1778,2,1673,370
1,282201,64,32,14,1,1798,43
5,358178,11511,305,305,5,834,216
4,155042,192,29,43,4,1142,787
3,16349,222,1,108,4,1686,678
3,229,0,0,1,4,999,26
1,14275,25,2,1,1,2076,106
54440,61925,78,5,16,7,851,233
1050,4084,78,5,26,6,736,1597
5478,97786,1661,39,210,6,597,349
2,326561,214,32,5,7,1612,240
1,57549,502,15,120,4,728,548
1,217612,198,80,33,4,804,650
27,1539114,1854,735,222,4,870,956
1,2832,23,0,0,4,1719,178
275,1508917,20169,294,1250,2,2220,280
1,9562,85,8,105,4,2346,1593
12,1034776,2148,238,89,4,828,42
1,48403,1,0,0,4,1003,31
1,463674,2283,239,164,8,597,313
8,880805,6590,632,2678,6,869,296
2,819049,2411,99,206,7,3138,266
11,287735,238,77,80,4,826,613
37,3375748,8149,916,452,7,2173,286
3,158107,186,43,16,5,2227,7337
1,377317,773,131,231,4,706,2340
1,400189,738,45,102,2,1175,515
34,357882,9447,93,206,2,1656,166
6,575204,3887,528,1918,4,854,300
1,52741,228,27,124,4,819,652
1,75405,123,12,4,4,932,46
1,41596,116,35,21,3,2230,128
4,527875,1576,243,122,7,2464,247
1,498311,4346,308,173,2,1275,260
2,31242,220,2,2,4,1603,207
3,319576,1850,33,141,5,1026,168
2,117109,690,35,42,7,859,232
1,220938,490,52,37,4,1746,8265
1,66126,76,8,6,8,1557,230
12,222632,354,24,5,4,2343,26
196173,196439,2,0,0,4,687,21
6,691783,254,116,0,3,1574,470
1,760979,11301,522,3369,4,650,314
36773,37718,9,7,0,4,1214,28
2,606153,591,196,67,4,977,9555
3,2563369,21298,4113,11034,6,1097,570
1,1869,13,1,0,8,594,140
1,16372,529,10,67,2,2336,349
1,1400,2,2,0,4,2299,698
11,92051,313,14,33,4,1151,159
2,5782,12,3,2,2,2048,145
180,917011,34440,262,782,2,1184,282
1,150246,237,45,57,1,1157,265
1,253671,58,28,0,8,1330,39
1,12560,163,2,99,7,2056,303
1,158727,72,2,2,4,1462,35
5747,73985,458,22,42,5,716,80
2,1243126,3794,157,324,4,1298,211
13,1103686,2172,511,190,8,1566,1170
2160,470391,4522,76,245,4,1062,240
3,241619,415,63,32,4,1345,9960
2,151430,249,53,20,4,1252,9536
14923,119603,821,17,7,4,1352,188
3,217560,626,93,52,7,1445,4933
1,10894,109,1,33,6,834,446
6,337972,454,48,26,7,1721,278
21,183329,544,19,51,4,899,589
2,205364,277,61,18,7,2138,315
2,7860552,33487,2010,1077,7,2034,457
1,59390,178,10,17,7,1035,3709
1,497503,2147,92,50,4,1239,45
1,20590,59,1,17,4,2388,75
3,1703655,3221,209,207,4,2588,283
1,101148,295,41,25,7,2161,2977
2,83423,106,23,56,4,827,205
1,714239,3434,270,671,4,1902,1020
1,8791,5,4,0,4,2254,543
802,1129,18,0,2,7,702,269
3,609498,619,83,19,4,810,620
1,11498,114,6,1,4,1314,232
2,554527,3159,284,797,2,815,532
10,819629,1218,253,30,4,928,119
1,846483,871,65,51,4,1824,214
1,649,3,2,0,5,1971,382
1,659309,777,146,61,4,826,15384
1,7417,0,0,0,4,827,181
15,190354,403,62,43,7,2209,1772
3,269302,217,43,28,4,899,630
12,41528,421,2,22,3,1072,189
1,3155264,28094,1626,798,7,1549,270
1,506514,14070,346,1266,4,1013,182
1,6427,60,2,7,4,641,72
21,591481,648,117,43,7,2469,284
1,3544101,3268,2607,983,5,1081,214
3,21668,36,0,4,5,2732,603
1,39979,84,9,12,4,1222,9319
10,237478,1819,27,44,7,1291,298
2,20740,46,3,7,7,929,189
2,253699,103,42,8,4,948,86
1,206212,99,15,24,7,1478,111
1,79545,357,27,42,7,2223,2394
2,966558,1732,177,206,5,974,5148
1,156130,0,0,15,6,1845,146
1,236139,353,24,175,7,2130,814
4,3804733,909,689,74,8,1714,108
2,356110,369,63,12,4,2426,2163
1,646535,1038,711,35,7,970,254
13,1215271,2288,240,96,5,853,504
5,78131,128,27,4,4,1911,226
7,120671,57,21,7,4,2060,200
2,14439,69,2,5,7,1268,3772
667,7433,101,0,11,4,756,264
1,1964388,8373,498,294,4,1564,736
2,483,2,0,0,4,2202,1376
15,273505,196,38,27,4,2389,340
4,58254,435,15,24,4,1541,312
1,21757,118,8,23,4,834,245
2,741340,234,191,108,4,915,84
8,726744,1989,196,61,4,2346,861
1,45085,502,37,55,6,1860,1332
1,8746,195,6,11,7,789,199
5,102970,445,67,23,2,1928,177
1,539720,652,213,132,4,938,52
1,110860,471,6,6,3,1351,79
38,338607,4749,189,690,2,689,409
2,368433,317,184,18,3,1752,991
3,272501,2201,195,424,6,904,698
1,17200,10,3,0,6,2305,205
2,40880,295,10,42,7,1149,3166
3,3049656,6380,687,1982,2,3477,240
11,240427,1078,40,35,4,1481,396
84,3547414,13716,1441,1104,7,1564,5329
1,270,0,0,0,5,1264,480
1,67697,370,16,207,4,850,626
9,37782,22,3,0,4,1730,52
622,986,6,0,0,7,1942,32
1,750759,775,64,17,4,1334,224
1,12628,486,3,47,6,834,175
2,153320,584,54,60,4,1494,170
57,1799,10,0,1,4,871,100
1,71267,53,8,2,4,2149,82
1,189299,139,24,1,8,1634,129
1,91258,339,22,110,4,1366,473
1,15397,13,16,0,3,1248,107
2,13914,25,4,2,2,2201,271
7,377054,919,142,68,7,1180,8364
13,437693,703,51,66,7,2937,1348
1,955046,4375,673,2958,6,1273,171
4,56199,185,14,22,4,1274,9443
2,57654,94,4,20,5,2737,663
1,363018,1165,50,186,1,1957,248
32,3960084,17643,2068,1166,3,806,233
1,100391,985,28,375,6,1067,366
1,623547,1123,76,51,7,901,255
6,810158,904,405,214,4,842,116
5,1125,0,0,0,4,920,31
7,2233,9,0,0,4,787,612
8,1442531,17751,646,8173,4,718,229
1,338864,5142,953,322,7,1559,162
7,571784,1679,474,2245,4,3018,108
15,1979932,8669,433,491,7,987,211
13,2599702,13852,1028,5355,2,1170,381
24,182925,41,27,0,5,1836,611
51,2501243,10507,605,1784,5,2112,3427
3,46781,72,6,6,4,1196,396
2,211523,636,52,67,1,1925,426
1,849,33,0,26,5,1991,61
249,1626828,20219,279,1230,2,2011,287
3,425482,2431,63,945,8,886,93
1,25130,98,6,8,4,850,291
1,16293,12,4,3,4,2260,2367
4,1336013,31083,826,3242,4,1159,270
7,145646,117,33,20,7,2439,265
2,80647,929,207,756,4,1933,200
1,5183,28,0,1,4,1354,144
10,9231136,24118,2636,3621,2,1404,551
60733,61779,1,0,0,4,976,31
1,31996,434,27,88,5,1171,1959
3,11442,46,2,8,4,1678,692
2,175060,511,102,103,4,835,121
18,703950,2893,248,138,4,2372,312
20,737649,1702,96,53,4,1858,895
2,42326,93,12,16,7,962,2228
56,3335679,23026,586,3752,2,864,585
1,60440,40,7,7,4,2229,95
3,167399,485,28,27,5,1029,192
1,178393,317,51,19,6,2399,355
4,11349,166,10,32,4,770,439
367,3013,12,5,0,7,1967,43
2,1941,0,0,0,7,2189,56
1,1325498,4602,188,184,8,1493,460
6,173945,365,17,23,4,3274,424
1,361,3,0,1,4,941,21
1,587,2,0,0,7,1990,262
1,838103,1644,314,231,6,1346,397
1,24426,160,36,60,1,864,98
2,406040,1770,136,156,7,877,5927
1,1558914,3230,678,316,4,802,298
1,4062751,12839,976,1059,4,2499,140
1,449573,424,206,23,4,1624,328
1,495695,2978,99,1548,4,1072,380
1,135871,78,16,36,4,884,63
2,77262,65,10,2,4,1122,74
32,1216109,2051,171,51,4,1675,133
3,64495,61,6,6,4,1831,242
2,317022,1075,53,144,4,934,225
5,96122,219,18,3,6,1506,187
1,163591,182,29,13,4,857,9630
2,4255155,22078,1040,4313,5,1306,7647
5,549040,2048,70,175,7,1817,5010
1,5102,28,62,42,7,2056,207
1,109505,807,16,24,3,1265,525
1,62030,53,18,22,5,838,770
1,54047,102,24,0,3,1648,916
5,141495,322,47,23,7,2161,380
1,46973,67,8,0,4,970,672
1,2005,13,0,0,4,1685,842
2,22492,150,1,2,7,1758,255
2,697954,736,57,116,7,2775,357
6,175319,1565,43,132,7,1101,240
91,319,0,0,0,4,943,20
4,102507,394,19,31,7,1809,1337
11,1138348,692,433,57,4,837,131
26,1669485,15687,1761,3446,4,892,1286
4,38117,21,5,0,5,2002,727
6,493199,951,116,54,4,2453,772
1,109076,340,41,414,4,798,791
1,46909,84,25,11,3,1989,245
1,2678181,2608,1299,387,4,610,83
1,507426,1714,383,28,4,772,25
1,105180,197,4,3,4,933,31
4,1307624,2454,192,327,4,1105,195
5,2517612,14358,1138,1718,4,1289,273
1200,1395,1,1,0,7,1949,39
93,2548552,5713,1104,856,7,1855,4056
3,184413,203,18,17,4,3234,269
1,2894,3,0,0,3,1662,68
5,187807,217,51,10,8,1366,533
1,20196,22,4,2,4,1967,233
103,1412548,374,222,32,4,2080,62
1,32278,830,9,590,4,1039,572
2,203359,489,10,102,7,3918,294
114055,1029501,28048,468,847,2,1215,893
14,366,1,0,0,4,659,10
54,351184,5488,85,682,7,2068,93
1,31611,26,9,1,5,795,917
6,3926081,8069,1246,275,3,1372,174
8,1445475,3877,948,2488,8,836,320
15,114397,184,27,6,4,1710,2224
1,100681,66,15,2,4,1506,103
1,16174,184,6,4,7,882,204
1,35513,1729,15,190,7,819,176
1,158317,1274,30,314,7,1863,758
4,3560921,13155,898,2465,2,1404,472
19,798020,2459,103,144,4,1677,565
1,236072,1691,36,140,7,2489,126
2287,3445,24,0,5,7,761,461
1,1120,11,0,3,7,1418,134
1,182077,110,19,13,7,2654,435
19,1047069,969,322,45,7,1459,7477
5,182151,2748,236,1344,2,753,251
11,956413,2570,154,55,4,2410,331
1,33373,134,12,16,3,1398,470
4,164296,86,17,8,4,1905,139
5255,84856,1376,25,150,6,661,223
1,61993,538,47,656,2,932,354
1,14458,160,2,175,4,1944,768
7,1536473,1455,730,50,4,1083,434
1,173870,577,49,23,4,1355,346
1,836030,1357,64,320,4,1262,478
1,158184,1895,22,64,4,1212,846
124,406218,3562,50,482,2,1105,9
1,39856,367,33,19,7,1547,270
367,28628,280,7,44,2,1257,1148
2,295924,805,58,16,4,1026,338
4,62200,153,5,13,2,1703,987
1,162092,600,33,102,4,902,123
1,157441,2613,43,1052,6,828,157
2,1977,5,1,0,4,935,31
12,8054,53,0,15,7,1452,149
2,811335,1391,133,407,1,1327,616
50,61971,597,14,56,4,700,110
2,39069,65,14,11,5,1497,4771
1,233308,2485,53,397,1,1231,868
1,175448,33,20,17,8,864,259
16,997190,5857,129,605,5,870,268
1,3150,3,0,7,4,2293,874
1,544305,12448,191,2066,4,776,387
14,8047,12,1,2,5,1838,303
11,4170539,15688,652,60,7,1114,247
1,508998,0,0,25,8,1391,300
1,43824,912,19,54,4,970,70
11298,15106,56,2,1,4,1404,119
1,175404,149,39,0,5,865,8486
1,1133,5,1,0,4,1027,21
4,314695,664,162,33,4,1971,4430
4,220648,199,79,42,4,1768,2558
2,393566,918,61,41,7,1521,401
1,110765,1028,37,360,7,1957,36193
1,79952,856,15,121,4,1032,658
1,2811191,1821,930,639,8,1772,114
80,4789362,25768,1385,1744,4,834,349
1,370695,604,95,54,4,1408,8723
1,2547,21,0,1,3,2143,713
2,655563,10350,337,7660,4,927,494
20,159204,1368,55,172,5,1261,911
2,174122,333,17,211,4,4405,195
1,170455,419,5,41,7,2758,502
1,53312,124,7,3,4,967,59
5,103284,387,21,155,4,1852,3584
8,1782304,3278,158,318,4,2747,70
5,524666,6015,349,661,2,815,441
1,32155,67,6,27,5,1079,101
1,14034,145,16,47,4,645,295
1,3780,36,3,0,4,1494,226
7,4025748,20438,5792,9546,4,1091,432
2,241401,5731,95,2639,4,812,208
1,4159,30,0,2,2,2343,256
1,34497,58,10,6,4,1734,2167
3,171400,626,65,40,7,877,297
2,308316,3377,93,989,1,874,713
1,3603,12,0,7,7,2416,616
1,217,0,1,0,4,647,629
1,988007,1275,356,141,4,2119,333
64,386767,339,167,19,5,2630,1335
1,354866,2053,35,104,4,1363,185
5,3898,20,1,1,4,1528,231
1,3153,13,2,3,5,1855,69
3,108364,102,29,20,4,821,601
2,1454625,7555,1774,4946,6,1225,184
1,72704,227,5,66,4,3783,571
1,10365,13,1,14,5,858,21
194,1260095,28544,253,2299,2,2002,434
6,259836,254,40,13,4,827,8499
14,6675937,29608,1897,7823,2,1198,1092
4,396356,1988,56,180,2,838,316
2,1191581,9863,363,4984,6,1097,600
2,2613,28,2,5,4,888,81
1,5214,19,0,2,7,1803,36
1,28086,791,21,313,8,1090,176
1,115772,384,22,22,4,2343,383
1,2333805,19343,262,1286,4,967,151
1,508351,0,0,17,7,689,3354
19,1122586,1038,511,556,4,2144,2452
5,29968,5,0,1,4,1082,61
37,1168849,417,186,91,4,2294,70
9,1041798,9471,275,2987,6,756,880
1,91409,1411,52,158,8,854,171
3,9165,35,2,5,6,905,233
12,3275610,13542,1004,674,7,1420,504
2,30605,36,1,2,4,1394,190
2,306293,2310,216,551,5,1002,884
2,232007,1736,40,344,4,947,232
1,203634,1128,51,110,4,658,158
4,589679,1117,132,59,4,882,632
1,176540,2096,185,129,5,1277,61
3,578887,514,144,70,4,1016,8619
8,314140,607,140,206,4,2020,2047
1,11620,330,6,180,4,604,992
7,9871909,3288,2253,204,4,953,146
1,133196,410,17,24,4,2703,508
1,16159,88,9,11,4,885,700
4,3585,3,0,0,4,1790,614
5,224464,499,101,56,7,1139,2485
1,17089,56,9,2,4,1970,183
2,869551,19080,554,834,6,1068,417
1,86189,185,21,44,7,1302,590
1,159539,593,35,7,4,757,85
5,113115,344,19,482,5,930,422
1,109150,777,19,41,7,1292,319
6,2694359,9065,1424,1310,4,953,627
1,146985,1548,21,253,7,856,144
5,1656594,8071,1464,1125,4,1179,982
9,610265,649,77,53,4,1993,544
3,91029,142,55,11,5,1094,656
1,256769,1144,43,53,4,824,106
4,95386,158,9,25,4,2220,1284
2,53711,373,21,55,5,871,210
6,28268,138,1,8,4,1758,938
3,1319715,13580,197,2305,2,875,410
1,2515400,2594,1231,186,4,821,604
1,968861,2225,95,103,2,1118,713
3,364008,1316,72,46,4,2683,702
9,1578473,3115,406,113,4,2763,486
6,3583567,10099,1161,484,7,1911,6021
20,11495954,19826,3543,1677,4,1239,3087
1,91002,281,19,1,6,2277,350
3,508270,481,96,38,4,988,8359
9,56634,86,8,6,2,1858,201
160,18223,39,17,7,4,1215,45
5,3704341,7583,438,380,7,1470,286
1349,2468,7,0,0,7,1625,210
1,62558,596,24,50,3,855,4405
6,1271336,4107,379,729,4,797,190
1,468642,2441,61,37,3,1116,100
12,1240489,3972,206,98,4,2756,540
2,372090,5081,172,665,2,843,159
11,2576765,29832,1045,3739,2,803,280
2,207339,263,74,12,4,1619,3407
2,2204158,11791,250,632,7,1466,266
9,4362,23,0,1,4,875,228
1,480799,2016,58,83,4,1316,307
1,1232131,0,0,8,4,1332,101
1,37152,45,28,3,3,1056,58
3,6715864,8532,1064,269,4,1641,150
4,3662669,3507,1303,194,3,1138,167
1,6107,22,5,1,6,1124,267
2,30531,225,4,367,4,1919,244
3,106109,251,10,31,1,1100,356
2,13426,78,2,2,5,905,282
46,41299345,112388,11764,2668,7,1525,347
71,77458,37,13,2,4,1473,95
3,29443,55,3,12,5,2723,640
50,5685318,22375,3621,2737,7,1232,210
4,1705109,1900,496,223,4,1064,8105
3,1105892,2616,98,136,2,925,635
1,308143,502,86,142,4,713,2505
4,2731005,2898,544,62,5,1462,80
4,11010,99,6,242,5,1056,295
8,1646104,2006,533,101,4,1832,345
7,5566,20,2,3,4,1522,139
1,87351,119,4,1,4,1046,133
6,35442,85,3,44,4,938,302
1,26482,273,13,71,5,816,162
2,127059,71,40,13,4,2203,2170
1,149675,348,16,39,7,1845,445
1,616852,3020,132,83,4,1230,195
2,92105,1289,12,113,4,1159,779
4,603300,5198,235,1671,6,813,223
1,18493,1034,41,106,4,1861,168
45,1221962,2505,264,267,5,2127,162
14,331564,286,69,27,4,2055,107
9979,90236,548,8,3,4,1345,126
1,613374,4284,213,1704,6,923,264
1,226745,869,53,176,3,1738,823
3,893721,1517,143,48,4,3276,221
1,1027402,19793,2392,1809,5,967,667
1,42920,7,6,0,7,1995,85
12,308501,1355,43,122,7,3235,218
1,6668,32,2,4,4,2300,859
53,3539492,2847,1345,141,5,945,1048
11,143954,384,19,27,7,2957,286
1,237724,581,44,22,4,2522,494
2,167691,493,26,163,4,1240,1496
1,41277,463,23,110,4,1896,501
14,224969,208,55,2,4,1911,105
1,8674,70,1,24,4,787,407
2,1667,9,0,0,3,2046,475
1,17801,51,1,1,7,904,141
1,38949,177,36,6,7,1235,3726
1,63899,1721,15,238,3,824,3064
374,790812,4536,214,113,7,1430,387
1,384948,1903,88,150,4,1115,219
1,36314,89,4,12,4,861,3703
2,690106,2061,223,140,4,1384,141
1,325341,689,20,42,4,1102,529
3,486199,537,120,50,4,1267,9321
2,391338,2096,124,983,5,948,309
1,1275944,823,406,51,5,1451,144
9,428617,1474,72,401,1,918,990
3,291909,1055,82,23,4,1983,1061
1,10989,190,18,20,4,1166,243
3,445334,3390,169,170,4,2191,363
1,3223388,1183,771,59,4,760,227
5,308139,2376,381,174,2,839,553
1780,5995,58,0,4,7,824,241
3,1591342,5046,828,110,6,2301,512
2,508,0,0,0,4,1256,31
4,1403,0,0,0,4,911,31
2,60316,74,5,16,5,2827,662
1,33491,187,4,11,3,2166,1698
1,22956,1139,11,151,1,872,2017
89,137565,3154,166,2005,4,675,527
3,552881,839,231,391,4,1312,78
5,218348,491,57,58,4,2546,391
4,132998,282,20,16,4,2933,629
1,65294,417,4,16,7,1051,154
1,152438,255,27,5,6,2859,187
3,587440,2807,598,192,7,920,23478
4,2073994,3705,308,1562,5,1285,536
2,1929924,19687,845,1419,2,1470,227
9,185346,147,57,14,4,1892,2346
1,24639,237,5,133,4,1918,396
2,351,10,0,1,7,1694,279
1,24717,30,16,3,4,847,8435
1,178478,119,75,24,4,1794,2605
336,446,10,0,4,4,1502,1575
2,300094,783,61,94,4,996,112
86533,290529,638,240,44,7,1494,259
8,3957145,18611,877,1051,7,1320,224
1,64846,46,5,0,4,1989,184
4,54839,342,13,297,4,1977,263
1,13685,248,12,47,6,680,391
2,2488150,15346,3873,7179,4,1074,747
3,1133868,292,152,29,8,899,341
1,16001,215,57,57,4,1314,332
1,296293,951,87,92,4,953,4691
12,30148,47,24,1,4,1702,1277
1,681067,1281,205,76,4,1107,66
1,165609,615,20,135,7,1501,281
9,738156,474,167,61,4,931,309
5,8459,45,4,15,4,1647,700
1,125814,445,43,34,7,1029,267
7,387065,780,107,80,4,1905,248
1,348926,349,60,9,4,2403,2290
1,47504,373,14,71,5,1600,975
2,216433,1376,159,451,2,921,617
7,18962,45,11,11,7,1932,344
1,1514,1,1,0,4,1681,655
12,229223,861,78,104,7,1805,796
2,405785,231,76,26,4,895,639
1,982610,967,332,98,7,782,220
1,8251,78,2,7,2,1718,70
3,658672,1405,141,123,4,2278,213
29,107427,100,25,18,1,2269,317
23,3041998,9641,2542,507,4,898,254
7,1503993,946,446,46,4,814,489
1,23279,153,7,23,4,1091,130
11,197253,245,48,6,4,1808,677
1,50053,49,6,0,4,1002,301
45707,96809,3152,38,348,4,675,268
14,130161,260,1,21,7,1751,218
3,104,2,0,0,4,645,38
80,1532929,14348,168,1354,7,2823,277
49,37925,988,9,42,4,831,351
6,264610,190,30,23,4,826,81
7,68968,219,8,64,4,1905,724
424,2845,2,1,1,4,2437,21
2,147833,128,27,10,8,992,89
1,7862,52,1,2,4,1683,886
2285,616871,3221,71,117,4,1333,213
7,1866201,5153,555,960,4,1211,732
1,1954,0,0,0,4,670,46
65,1628006,3908,246,170,4,2398,684
15,542157,6372,208,566,2,850,327
3,17275,421,15,211,4,2021,394
1,630204,1017,74,86,2,1678,281
1,51868,170,52,170,4,833,521
1,74264,247,10,6,7,2867,596
1,32605,43,9,4,7,3922,241
2,530873,1243,137,115,4,819,1630
11,872,5,0,0,4,807,31
1,5399014,23497,723,991,4,796,171
1,393584,9697,255,1580,6,990,909
2,33932,78,7,5,5,1340,4833
19,381861,1463,149,41,6,1949,1120
1,643,3,0,4,4,733,36
1,299626,431,189,38,4,1653,10632
17,1161872,5198,858,430,5,861,1192
2,401,1,0,0,4,1732,228
1,183408,146,34,12,4,928,8230
1,207890,522,47,87,7,2066,198
26,1332,2,4,3,4,715,171
1,686748,1487,103,132,4,3198,465
4,1319561,1953,243,85,4,1762,641
3,28134,79,7,12,8,1589,1056
124,451,1,0,0,7,2065,58
3,500,24,2,6,6,1375,690
8,593747,4273,82,584,2,1893,61
1,850815,2635,575,687,4,1036,720
1,1651106,12914,345,512,2,1785,96
1,120586,340,23,100,5,1062,352
3,1097236,10667,483,1700,2,993,258
3,594523,7772,141,606,2,1506,313
22,841973,9243,97,726,5,2073,217
1,519348,3661,69,193,7,1194,88
1,329322,870,83,113,2,1048,611
4,10519,79,12,18,1,2096,872
4,1844668,6986,364,722,4,1072,2665
1,20932,381,8,27,3,2138,78
22,1686437,1373,504,345,4,930,660
1,21920,54,17,5,8,1425,839
4,1243623,14190,119,718,7,1238,289
1,318781,2045,237,1847,6,970,429
3,5990,11,31,5,2,1690,49
3,88803,376,26,20,7,1941,351
2,46470,618,13,59,2,1043,50
2,563231,592,129,41,8,1542,438
1,25606,188,11,9,6,899,1201
1,2067,12,4,2,4,1340,194
22040,70013,1264,16,87,7,690,219
3,42567,55,43,13,4,1303,763
3,233369,285,90,16,4,1085,3461
1,1407451,9068,1093,3492,6,1203,174
3,83587,101,25,28,4,830,604
1,1465,2,0,0,4,1872,119
1,65668,129,10,11,8,1767,104
4,331692,571,65,32,4,1416,103
12,3536247,10933,1414,397,4,983,222
1,5903,2,0,0,4,1821,2598
18,11480,276,2,5,4,734,182
1,11979,12,2,1,2,2201,297
1,31959,520,5,93,1,1969,680
27,240604,731,34,90,7,3329,376
365,23891,66,32,7,6,1038,57
1,373400,680,44,23,4,2903,922
2,1127725,13869,541,1317,4,1193,322
1,66353,341,17,42,7,815,3691
1,10059,15,15,0,8,1321,351
1,282212,789,37,87,7,3383,167
1,31517,145,2,10,3,1887,212
1,1575020,1096,464,258,7,947,3198
1,497556,4703,94,212,5,831,229
1,223735,2131,30,455,1,1126,868
7678,11975,24,0,3,4,1387,239
1,27106,19,7,1,4,2180,278
1,169,0,0,0,4,1758,31
4,6780,30,1,1,7,2032,1706
2,20499,73,11,10,5,1999,417
8,222090,273,43,1,4,823,7535
23,1351635,1567,440,68,4,2969,596
4,2692188,5604,855,408,3,1042,159
1,1883,21,0,1,7,877,151
2,151637,1047,38,493,5,919,223
